id_pedido,cpf,valor_pedido,valor_frete,valor_desconto,cupom,endereco_entrega_logradouro,endereco_entrega_numero,endereco_entrega_bairro,endereco_entrega_cidade,endereco_entrega_estado,endereco_entrega_pais,status_pedido,data_pedido
b64fe7c6-62ab-4fda-a84d-0a9605c8ece0,686.701.078-15,1964.32,97.05,265.54,CUPOMCB36FC50,Rodovia de Santos,9,Vila Satélite,Alves Grande,RJ,Brasil,cancelado,2025-08-25
dc15726c-b626-4ab3-b969-b1ffd72b0420,151.156.936-81,297.40,85.83,0.00,,Estação de Rezende,44,Centro,Duarte da Serra,RS,Brasil,pendente,2025-05-17
8b6e7e3a-669c-4877-a64e-08c622bcdd58,331.726.047-84,1447.66,97.06,0.00,,Campo Ana Lívia Andrade,574,Cachoeirinha,Carvalho,TO,Brasil,pago,2025-08-15
fb79cdf2-c859-4344-bb3e-b730d78f79cd,546.841.826-47,257.11,40.08,0.00,,Ladeira Heloísa Moreira,9,Vila Esplanada,Machado do Campo,AM,Brasil,pendente,2025-07-21
7df15209-468d-417b-a067-b9ac624419b8,647.992.484-27,371.39,36.69,64.98,CUPOM6039318D,Núcleo Cassiano,39,Santa Helena,Cardoso do Oeste,DF,Brasil,pago,2025-06-17
1115c9b3-ab32-4b07-b690-78a5a5aff5c6,440.708.645-65,1597.23,42.48,167.12,CUPOM85DC96DF,Esplanada Ana Julia da Paz,39,Nossa Senhora Aparecida,Lima,MT,Brasil,pendente,2025-01-29
a5a9c3cb-d36f-47f4-9460-b67b4c447b54,396.036.638-82,622.62,24.22,108.42,CUPOM119ABA94,Trevo Peixoto,6,Vila Cloris,Barbosa das Pedras,TO,Brasil,pago,2025-01-04
892a87d1-8a49-4e94-a3a8-51b552cd6642,734.354.785-40,603.62,54.38,0.00,,Parque de Albuquerque,6,Ouro Preto,Rodrigues,RO,Brasil,cancelado,2024-11-20
cab556c2-7ddd-48bb-9ac0-12647bdbd0a8,003.005.536-20,1429.75,15.06,0.00,,Núcleo Aragão,9,Vila Oeste,Montenegro,RJ,Brasil,pago,2023-10-09
96d72852-0503-4b55-afd0-224ab1300546,198.717.613-37,722.76,77.86,0.00,,Loteamento Correia,94,Vila Madre Gertrudes 4ª Seção,Novais de Goiás,MG,Brasil,entregue,2024-06-15
5b420f01-db09-4ec4-8932-560578b7710f,695.025.296-35,1798.58,39.55,0.00,,Pátio Montenegro,96,Cabana Do Pai Tomás,Aragão,AM,Brasil,pago,2025-07-12
94c30301-3e21-4fa6-b2ce-cfd8ec9fee37,156.863.647-32,417.46,77.29,23.66,CUPOME5FD8393,Conjunto Dante Abreu,9,Vila Atila De Paiva,Ribeiro,RN,Brasil,entregue,2025-04-12
7c70cb62-a5f2-4d22-8ac6-cbdcc7764b29,031.740.422-35,1734.06,69.94,0.00,,Colônia de da Cunha,88,Cenaculo,Nogueira Paulista,PE,Brasil,enviado,2024-03-19
a21fc159-efea-4e6b-94f8-0492f95e4a9b,663.709.319-42,285.87,47.42,0.00,,Aeroporto de Correia,6,Santa Lúcia,Moreira de Minas,AL,Brasil,enviado,2024-11-05
6ca2a89f-374a-4e88-8373-567cb046adc9,060.823.827-22,100.01,93.37,0.00,,Campo Esther Martins,942,Vila Jardim Leblon,Viana,SE,Brasil,entregue,2024-08-01
724e21c9-8012-430c-9a25-472e436d2422,058.793.027-13,136.04,79.44,9.22,CUPOM78A31073,Trecho Garcia,7,Engenho Nogueira,da Mota da Prata,RO,Brasil,pendente,2025-09-07
ea898d1d-7007-4205-8927-7dc63b531f61,043.063.547-17,214.65,43.82,0.00,,Aeroporto Sales,6,Barão Homem De Melo 2ª Seção,Costa da Praia,ES,Brasil,pendente,2024-03-18
175089ba-9967-42e1-89ad-429d57fc556d,511.837.240-60,738.81,18.13,63.60,CUPOMF6E396A0,Aeroporto de Azevedo,8,Vila Independencia 2ª Seção,Rios do Oeste,SC,Brasil,entregue,2025-01-12
cbab2e6d-3efd-440e-bd85-ebc657e38a00,471.016.812-08,655.67,60.98,0.00,,Estação Jesus,5,Vila Paquetá,Brito,DF,Brasil,pendente,2023-12-28
5097a720-57a7-4400-866b-5c9cca464b12,980.131.815-60,122.83,29.96,0.00,,Praça Rezende,85,Conjunto Minas Caixa,Farias,MT,Brasil,pago,2024-05-13
ebbdcce1-cfa8-44a1-a007-dc4fcddcf19c,459.310.315-00,1081.92,26.25,0.00,,Parque de da Paz,97,Vila Da Paz,Nunes das Flores,DF,Brasil,pendente,2024-02-11
fa0294f2-858e-4c0b-9612-9148f23783da,527.155.902-60,1163.48,83.94,0.00,,Largo Luiz Felipe Barbosa,69,Vila Do Pombal,Silveira,SP,Brasil,enviado,2024-08-16
b2260b1c-e6a9-4db8-b9ba-116b0a80049c,181.540.743-31,1271.85,56.86,0.00,,Estação Bruno Mendonça,39,Tiradentes,Brito de Fernandes,SE,Brasil,cancelado,2025-01-30
a31d2932-bc65-41c1-924a-cdf3a4e2f627,866.619.225-95,1408.13,34.60,0.00,,Distrito de Aragão,387,Nova Pampulha,Almeida de Lopes,SE,Brasil,cancelado,2025-02-01
6f787b99-8bf1-4600-b972-81b780b9b615,529.870.671-25,996.74,66.88,138.66,CUPOM090BE526,Trecho Porto,246,Vila Real 1ª Seção,Almeida,DF,Brasil,enviado,2025-08-02
397fecd7-178a-4835-bf31-66644bbf6b50,032.341.401-72,1715.86,71.56,193.57,CUPOM828704C8,Praia de Rezende,75,Maravilha,Santos de Aragão,DF,Brasil,pendente,2024-07-04
9febf1dc-b3fd-459a-a347-b1d3e12b354b,600.033.416-25,823.16,62.78,0.00,,Travessa de Duarte,9,Araguaia,Vargas Alegre,PA,Brasil,pago,2023-11-28
1293538d-65a4-4f4e-8f4d-b0452426e9df,174.776.979-24,1825.90,82.45,0.00,,Esplanada Marques,7,Paulo Vi,Garcia,AM,Brasil,enviado,2024-06-20
73dfd5a0-353a-4f95-aa63-e8129aceab3e,060.395.163-77,494.55,60.93,0.00,,Área Theo Rocha,28,Ventosa,Silveira,GO,Brasil,entregue,2024-06-10
5b92bc22-662d-402d-9fe5-57af17574511,253.785.980-62,1967.63,21.61,0.00,,Trevo Jade Cavalcanti,64,São Francisco Das Chagas,Rezende dos Dourados,MA,Brasil,pago,2024-09-19
38f5ebd7-bb87-48b8-8676-de5a13379549,077.620.301-69,380.96,56.20,66.63,CUPOMCA38C868,Jardim de Pimenta,749,Vila Paquetá,Marques dos Dourados,AC,Brasil,pago,2024-10-19
63dbebad-a5c9-4c1a-bb56-95148cc32aec,089.681.972-52,1813.89,66.63,0.00,,Quadra Aparecida,10,Belmonte,Oliveira do Oeste,AL,Brasil,cancelado,2025-05-28
aa5b7384-856b-487d-bdc1-9290759bc8ee,378.808.042-71,1967.64,53.89,0.00,,Viela Aragão,54,São Pedro,Barros,RJ,Brasil,pendente,2024-09-17
67587021-da17-461b-b6f9-679805e405f2,092.316.726-33,1432.47,89.72,0.00,,Praia Josué Silva,5,Dom Silverio,Lopes,RJ,Brasil,pago,2024-01-14
f30b721d-c4df-4e94-a1e4-9235f3acd272,006.500.138-56,996.68,91.68,0.00,,Feira Fernandes,43,Túnel De Ibirité,Moreira,RR,Brasil,cancelado,2025-05-04
58198710-39d6-40e4-bedf-671103f2c3e5,435.814.695-34,988.87,58.43,101.57,CUPOMF85FB45D,Estação Melo,787,São João,Brito Paulista,RJ,Brasil,pendente,2025-06-01
5c3c406d-07b2-4576-b747-42edf91f027f,404.437.732-42,276.53,5.10,0.00,,Trevo Vitor Gabriel Leão,822,Grota,Rodrigues dos Dourados,RS,Brasil,pago,2025-04-03
d7246422-7223-4422-b523-029913efdb9c,493.199.670-72,188.22,34.82,0.00,,Conjunto Maria Vitória Aparecida,11,Nova America,Fernandes das Flores,RO,Brasil,pendente,2023-12-16
7928e53e-a112-4008-8a44-88af49c41ae5,519.786.816-32,1169.30,72.58,0.00,,Lago Cauã Pacheco,662,Vila Mangueiras,Campos de Martins,MG,Brasil,enviado,2024-04-04
2b3b79e9-1a51-452e-9fe6-71bb60a6b0df,854.212.014-00,119.27,19.60,0.00,,Parque Paulo Marques,76,João Alfredo,Silva,SE,Brasil,cancelado,2024-11-11
8caa77ca-27bd-490a-9aeb-0d654000b3f6,160.637.341-87,1936.96,26.65,0.00,,Parque Andrade,594,Vila Betânia,da Cruz do Oeste,RS,Brasil,enviado,2024-04-29
2a843383-d4db-4f3a-a6dd-37dfe11be5ab,603.014.131-31,1348.86,89.50,0.00,,Sítio de Rocha,83,Delta,Leão,PI,Brasil,pendente,2025-06-25
069394cd-2024-4bc9-bb4e-b5afaa597b1d,690.676.048-78,1448.32,27.21,0.00,,Feira de Rezende,91,Alto Das Antenas,Silveira da Serra,CE,Brasil,enviado,2025-04-24
38361aaa-e7ef-498b-9829-1888f61b474d,511.837.240-60,673.04,86.97,0.00,,Pátio Sophie Pereira,8,Jardim Alvorada,Correia do Norte,TO,Brasil,pago,2024-08-07
83ce3876-8be2-4741-8c33-7a52ac8f712c,674.176.669-55,954.21,93.42,0.00,,Parque de da Rocha,26,Vila São Rafael,Gomes Grande,AC,Brasil,cancelado,2023-10-20
6287ad18-4cbd-4a3a-a140-e0aae389afd4,906.119.272-19,1160.32,66.19,0.00,,Residencial de Camargo,827,Conjunto Jatoba,Azevedo,RJ,Brasil,entregue,2024-07-22
d1753922-5b7a-446e-a5f7-32551a96558b,032.084.656-09,1730.68,48.56,188.46,CUPOM13CD1B30,Residencial Alice Camargo,4,Nova Gameleira,da Mota da Prata,TO,Brasil,pago,2025-06-19
9386da34-582e-49a5-b118-96a662fd9e84,248.860.320-32,1824.23,70.21,0.00,,Campo Silva,76,Beija Flor,Moreira,AM,Brasil,cancelado,2025-04-20
df038677-9b0b-434c-862f-754e5b4c4928,339.898.001-13,774.29,12.75,0.00,,Praça da Rocha,84,Beira Linha,Aparecida,AL,Brasil,cancelado,2024-05-13
986fd6e0-ad0b-4cae-8cef-810e370a9e62,992.004.940-78,983.56,71.44,0.00,,Viaduto de Alves,279,Jardim Felicidade,Sampaio Alegre,AP,Brasil,pago,2024-11-09
f892d7e5-1ad8-46d5-8071-043fa6ac9dca,875.982.658-32,1117.60,94.55,0.00,,Trecho Thales Nogueira,44,Vila Vista Alegre,da Rocha,PR,Brasil,cancelado,2024-06-04
fd5fe3f5-8f6e-4b93-a1d2-aed5b492713d,921.394.836-16,632.15,8.88,0.00,,Largo Pereira,73,Jardim São José,da Cruz,SP,Brasil,pago,2024-02-02
b765311d-82a9-47d7-b289-1ebbc9cb3b9c,895.565.507-50,533.49,56.42,0.00,,Chácara Clara Gonçalves,2,Jardim Guanabara,Silva de Nunes,RN,Brasil,enviado,2024-07-20
38629673-8dad-4354-91a3-2632f16d2c45,545.497.260-66,1880.83,6.33,0.00,,Alameda Ana Cecília Nunes,80,João Pinheiro,Camargo de da Paz,MG,Brasil,pendente,2023-10-31
d42d9c23-a4b0-4b52-ba6f-73066faaef00,045.194.079-87,1938.88,79.65,0.00,,Jardim Ágatha Rocha,560,Vila Satélite,Melo,RJ,Brasil,pago,2023-10-31
e6cb590e-9f22-493a-9410-e18d773fe91f,173.840.453-78,1783.48,39.64,0.00,,Viela Mendonça,2,Chácara Leonina,Araújo,SC,Brasil,pago,2025-05-04
eac7bad0-4907-4d39-b3a6-594410640ebc,516.588.481-78,1166.74,94.00,0.00,,Residencial da Paz,97,Indaiá,Dias,SE,Brasil,enviado,2023-10-23
b8231cc5-421c-44ba-9c54-eff5f3bd3b26,419.100.910-93,220.70,77.24,0.00,,Pátio Maria Isis Alves,47,Conjunto Providencia,Castro das Flores,SP,Brasil,cancelado,2025-09-06
7e783493-a6ab-4f2d-b193-c5bc1cd062f8,350.191.007-80,1016.58,38.85,0.00,,Feira Araújo,51,Caetano Furquim,Sá da Prata,ES,Brasil,pago,2024-04-08
05d124b1-27b1-4bff-8f39-76d0833c597e,077.830.750-62,894.24,80.76,0.00,,Favela Leão,64,Vila Satélite,Macedo,PE,Brasil,enviado,2024-04-27
8004599e-66f8-4faa-96bf-eb6691ed4749,059.501.446-68,1379.84,23.52,0.00,,Lagoa de da Mata,44,Vila Antena Montanhês,Cirino de Souza,BA,Brasil,pendente,2023-10-27
5cd4a634-9abf-413d-bcb8-306add784ced,199.977.712-18,993.50,74.30,0.00,,Vale Maria Liz Nascimento,51,Bonfim,Novaes de Rodrigues,AP,Brasil,pendente,2024-08-15
3d464fa2-208c-4cac-bf87-d57031adffd7,102.226.654-08,1550.02,42.81,0.00,,Feira de da Rocha,66,Alto Vera Cruz,Mendes de da Luz,PR,Brasil,pendente,2024-02-10
d1d7d937-f6d4-4afd-bced-ba3c39338eb5,725.850.928-98,489.73,45.55,0.00,,Avenida de Ribeiro,359,Chácara Leonina,Oliveira dos Dourados,RJ,Brasil,cancelado,2023-11-30
0b031bea-3568-44ce-a51d-669dbb0c698a,253.348.084-96,1623.51,23.99,0.00,,Quadra de Viana,327,Brasil Industrial,Nogueira,RN,Brasil,pendente,2024-06-29
a07053e6-f6d9-4af5-83a2-68eb11dd2f63,278.800.536-70,1735.76,86.23,0.00,,Aeroporto de Cassiano,734,Jardim Dos Comerciarios,Fernandes de da Cunha,MS,Brasil,pendente,2023-11-01
4c454680-12f6-4255-8438-5e2962736070,932.384.263-01,754.99,11.91,0.00,,Recanto de Pimenta,438,Califórnia,Freitas do Campo,RJ,Brasil,pago,2024-05-31
32f3d52b-9939-4908-bfac-65c0953e30fc,564.557.158-67,1619.46,82.06,276.14,CUPOM5790B692,Residencial Luan Caldeira,95,Betânia,Gomes Paulista,TO,Brasil,pendente,2023-11-10
291731cd-3e8b-4cc3-844f-665d36f037cc,435.035.122-09,1406.13,55.80,0.00,,Campo de Barros,3,Dom Joaquim,Cardoso de Jesus,MS,Brasil,entregue,2023-12-17
abdac175-f375-49ff-b764-37850be0c691,039.266.342-09,1909.94,79.64,0.00,,Área Castro,20,Vila Maria,Moura Verde,AM,Brasil,enviado,2025-05-03
963d77bc-682a-4564-b6d6-47adc7d7ea1c,190.109.762-34,1242.86,31.76,0.00,,Sítio de da Paz,50,Ápia,Marques,BA,Brasil,entregue,2024-01-07
1ef36a2f-fd66-491a-a3f6-f8502c7babf9,843.317.866-43,632.15,29.86,0.00,,Jardim Camargo,67,Vila Cloris,Aparecida,RR,Brasil,enviado,2024-07-18
035e2c2f-b569-4d30-b9a1-daa4348f90c4,222.593.765-43,83.49,84.49,0.00,,Rodovia Costa,70,Jatobá,Nogueira,TO,Brasil,cancelado,2024-09-09
05287f67-8dfb-4c8e-a8c0-2cce44710683,684.770.663-19,1186.14,14.48,0.00,,Passarela Cecília da Conceição,41,Vila Maria,Moraes,MT,Brasil,pago,2023-10-14
2ef94a30-0a65-4da4-914d-9bba4b85f371,661.246.193-33,1480.99,86.55,0.00,,Aeroporto de Borges,32,Grota,Moraes,RO,Brasil,enviado,2024-07-16
81b0b8b7-7fb6-4c8c-8a9f-f528d92e9873,003.459.963-98,151.63,46.74,0.00,,Campo Miguel Pastor,49,Mangueiras,da Costa,RR,Brasil,entregue,2025-09-17
91948a70-9929-458f-83d9-591e43250c92,498.841.256-03,1400.09,24.22,0.00,,Chácara de Duarte,91,Vila De Sá,da Luz,SP,Brasil,enviado,2025-08-07
8f92fa82-2d2e-4f2d-a933-e76b383346a3,478.432.818-87,638.98,84.18,0.00,,Estação de Freitas,680,Túnel De Ibirité,Mendes,TO,Brasil,enviado,2024-08-10
69150e1f-0137-4cf3-9fad-43f61f73be09,164.066.821-99,1689.20,61.93,0.00,,Ladeira de Castro,68,Vila Nova Gameleira 3ª Seção,Albuquerque Paulista,ES,Brasil,enviado,2024-10-05
70b5cef5-9ded-4e68-a9f4-c0cbdd96bf94,881.278.557-60,857.52,47.97,0.00,,Área Barros,57,São Lucas,Nunes Alegre,SP,Brasil,entregue,2025-04-18
ef338969-3fe1-4d35-b5d1-d938a610d54f,950.045.265-63,653.14,17.69,0.00,,Viela Maria Fernanda Leão,96,Vila União,Sampaio,RN,Brasil,pendente,2024-09-05
c1551b37-f2af-49e5-92c6-bc62494a2149,241.155.265-47,1626.89,6.63,128.52,CUPOM90FE3E67,Pátio de Pinto,4,Nossa Senhora Da Aparecida,Costela de Andrade,MA,Brasil,pendente,2023-11-08
49ca86d2-897b-4729-94c8-338310f1664c,503.148.768-13,677.44,30.66,116.14,CUPOMF84545EC,Alameda Garcia,5,Vila Olhos D'água,Teixeira,RN,Brasil,cancelado,2025-08-01
0c956c0d-3e5c-4c38-9f61-c2111cdb32bc,138.865.434-50,1288.25,96.53,0.00,,Ladeira Moura,23,Aparecida,Pinto de da Costa,MA,Brasil,entregue,2024-10-02
6025ff2d-0249-4367-9dbc-2bd44e21339b,674.104.693-02,1417.92,71.11,0.00,,Vereda Rebeca Lopes,37,Dom Joaquim,Fernandes do Amparo,DF,Brasil,entregue,2025-04-08
ca16b0c0-0605-4c94-87bc-601c60cb294b,669.215.965-98,799.72,59.60,144.33,CUPOM5CA039D6,Trecho de Fernandes,78,São Cristóvão,Peixoto de Correia,RO,Brasil,pendente,2025-07-15
d506e4ee-8159-4375-937d-aaf7be639cce,460.410.240-24,1787.66,62.22,176.84,CUPOMC000D561,Recanto Sampaio,68,Liberdade,Almeida do Campo,RO,Brasil,entregue,2023-11-10
098a846f-45f2-49b2-aaab-b399c2517752,283.299.555-08,693.27,82.41,0.00,,Sítio de da Paz,92,Mineirão,Silveira,SE,Brasil,cancelado,2024-09-13
ce41f0b4-19f7-457c-b874-0e77d0f7cb40,937.873.012-55,727.88,27.47,0.00,,Loteamento Almeida,8,Vila Aeroporto,da Paz da Praia,RS,Brasil,pago,2024-04-27
93ec9105-9da2-4c18-b38d-957649746ad5,852.139.225-77,1004.04,47.62,0.00,,Núcleo de Casa Grande,53,Etelvina Carneiro,Cunha de Ribeiro,MS,Brasil,pendente,2025-05-08
56166c4f-c4b5-4911-b82d-d2a5a36affd7,622.805.510-75,1836.66,65.49,0.00,,Pátio de Abreu,894,Alípio De Melo,Jesus,MT,Brasil,enviado,2025-09-15
d3967d4e-7f27-49ff-8c97-aeafc96fc4db,278.969.534-41,1674.87,16.31,0.00,,Vereda de Teixeira,51,Jardim Guanabara,Freitas,RR,Brasil,cancelado,2024-11-16
273078d0-9e85-4e05-9265-0f4daf4810e1,765.461.695-47,1384.33,16.61,0.00,,Esplanada de Cavalcante,3,Jardim Atlântico,Barbosa,AL,Brasil,enviado,2025-07-03
ae84b7d6-5017-4214-b688-0868a83f58b8,349.094.529-67,1633.73,9.75,0.00,,Esplanada de Cardoso,395,Nova Floresta,Vasconcelos,MG,Brasil,cancelado,2025-04-23
b6454d41-67b2-467d-a454-515e6b7e130f,451.642.928-63,1867.68,26.33,0.00,,Colônia de Silveira,89,Outro,Fonseca de Aparecida,TO,Brasil,entregue,2024-12-27
712381e2-bc4f-4143-ab2f-b3c51e705d1b,553.218.612-72,338.22,92.84,0.00,,Travessa de da Rocha,680,Vila Fumec,da Cruz,RS,Brasil,cancelado,2025-07-29
4669d83c-a9d6-49e7-8121-b434d265f340,346.874.864-43,1395.66,55.83,0.00,,Praça Melissa Correia,17,Tupi A,Cardoso,DF,Brasil,pendente,2024-10-04
5df64b5f-1b17-45f5-89b0-d56e1b27a434,810.103.703-41,528.42,80.86,0.00,,Viaduto Oliveira,16,Vila Jardim Leblon,da Paz das Pedras,RJ,Brasil,pendente,2024-12-28
ae7f473e-6f81-4f5b-9949-519bd236a42f,292.689.668-23,118.18,48.87,23.62,CUPOM88F7904E,Condomínio Emilly Martins,91,Barro Preto,Vargas,SE,Brasil,enviado,2025-01-18
a78fd8aa-86ed-446d-9d42-df156b454e10,817.594.929-04,935.97,35.39,0.00,,Esplanada Pimenta,72,Vila Vista Alegre,Nascimento,PI,Brasil,enviado,2023-12-30
7400322f-773c-462b-ab46-c9312c7a8f5c,418.808.234-01,1039.15,49.64,0.00,,Quadra Dias,34,Alto Das Antenas,Mendes,PA,Brasil,enviado,2025-08-16
1c08e1c6-449c-4726-81ed-210d10e1cfd1,158.825.233-23,1394.46,30.85,0.00,,Travessa de da Luz,5,Camponesa 2ª Seção,Nascimento,ES,Brasil,cancelado,2024-05-29
21d1428f-1041-4ccc-93ad-e2fb35d4c459,563.765.501-02,1791.86,17.88,0.00,,Aeroporto Guerra,44,Havaí,Martins,AM,Brasil,cancelado,2025-07-14
362c31b2-2665-4977-bda8-7ddec2c182c7,339.717.571-83,956.45,7.85,0.00,,Passarela de Fernandes,8,Engenho Nogueira,das Neves de Ramos,RO,Brasil,pendente,2024-06-23
f96fdc7c-2c6d-4ff7-92dc-de2ffb57e128,776.137.218-73,1607.13,48.84,0.00,,Setor de Costa,92,Lagoinha Leblon,Cavalcante das Flores,MG,Brasil,pago,2025-03-11
9278b801-7236-4395-8d12-687444cf758e,573.259.149-25,130.45,89.04,0.00,,Trevo de da Rosa,4,Mirante,Almeida,SC,Brasil,entregue,2024-04-28
b463559f-7191-4603-9bd3-61a7d8c636d8,395.386.959-95,1912.41,92.61,0.00,,Campo de Vieira,5,Solar Do Barreiro,Cavalcanti de Minas,PE,Brasil,pendente,2024-07-03
4d3a8d67-46c5-4951-a57c-ad70dc175c93,992.414.906-56,1074.76,29.59,0.00,,Estrada de Sousa,16,Jardim São José,Pastor,RS,Brasil,cancelado,2025-04-30
5c3bd072-1ded-4c73-9bd0-37e5dd3d194c,365.628.374-00,1960.31,30.56,0.00,,Vale Isis Melo,32,Madri,Teixeira,PR,Brasil,entregue,2025-09-10
6fd8c49f-32f4-471c-91b0-93572b1c0315,987.351.177-10,1066.13,58.97,0.00,,Setor Anthony Gabriel Moura,60,São Vicente,Montenegro de Pacheco,PA,Brasil,pendente,2024-02-29
ecb24021-914f-441d-8be0-17d532c87570,535.779.738-43,1386.75,48.39,0.00,,Sítio Aurora Lima,86,Cidade Jardim Taquaril,Pacheco Paulista,AP,Brasil,cancelado,2024-10-21
d575375c-4de6-4e39-9765-1b1f60ade324,809.141.162-51,1978.53,94.57,0.00,,Travessa Fonseca,63,Solar Do Barreiro,Novaes,PA,Brasil,cancelado,2025-07-03
67ffb73f-8eba-441a-a4a5-cddf237bc713,176.785.429-12,757.89,27.72,0.00,,Praia Natália Cunha,71,Vila Tirol,Fernandes Paulista,PA,Brasil,entregue,2025-01-31
ffdae6c1-aeef-47ab-a671-a463cab0e1b0,318.679.633-42,108.44,94.63,0.00,,Aeroporto da Luz,93,Gutierrez,das Neves de Minas,DF,Brasil,cancelado,2024-12-16
5601c207-758d-4644-a6d9-806672ee51ec,509.675.222-88,538.25,71.89,0.00,,Travessa Caio Cassiano,74,Vila Atila De Paiva,Nogueira,AP,Brasil,entregue,2024-12-31
798a35da-18b4-4e88-b039-56a845578719,908.217.644-41,1923.90,8.20,0.00,,Fazenda Araújo,5,Canaa,Pacheco,MG,Brasil,enviado,2025-08-10
b2e6df85-0c39-4224-8a29-abd0af746c10,814.106.132-50,508.82,82.11,0.00,,Núcleo Danilo Costa,1,Alta Tensão 2ª Seção,Nunes,CE,Brasil,enviado,2024-12-18
6a7f9bd5-dd5c-4bb1-8424-b41c98fc377d,162.071.408-25,1330.20,81.20,0.00,,Feira Maria Cecília Jesus,30,Alta Tensão 2ª Seção,Cardoso,CE,Brasil,pago,2025-07-21
0423b189-3408-4c94-87c4-6a8042b33097,546.877.311-60,630.74,82.26,0.00,,Avenida de Aparecida,53,Lagoinha,Macedo Paulista,SE,Brasil,pago,2025-01-31
75fcb279-4fad-4759-b69f-b1eeb71f839d,846.710.347-46,1733.42,5.66,0.00,,Vereda de Rios,66,Cachoeirinha,Abreu,MT,Brasil,enviado,2024-12-19
806aadee-bd10-4901-a53a-1a493902f3a9,207.185.170-26,826.90,41.95,0.00,,Loteamento de Duarte,46,Zilah Sposito,Vasconcelos,RO,Brasil,entregue,2023-10-06
2536c402-cfe8-4d7f-981b-98c9a2fd1e7d,447.460.116-67,140.52,82.27,0.00,,Parque Lunna da Cruz,93,Vila São Gabriel Jacui,Costa da Mata,RJ,Brasil,cancelado,2025-01-17
09c72bef-00a2-4dc5-9b8b-5b203bacee09,971.612.879-20,1790.94,71.77,317.50,CUPOM83E7E187,Colônia Aragão,9,Vila Da Paz,Rocha,ES,Brasil,pendente,2024-03-06
02ce5dd6-86bb-4d02-a65f-10d532616bc9,970.459.118-39,1738.12,32.41,0.00,,Aeroporto Nogueira,1,Graça,Leão do Campo,PI,Brasil,enviado,2025-08-31
a2266013-bf80-41a6-8cd8-a328a0bceff7,115.513.682-72,1352.11,86.94,0.00,,Aeroporto Castro,67,Aguas Claras,Vieira,SC,Brasil,pago,2023-11-14
83659c3f-7550-4147-a1b0-f57e7647b3e5,221.056.886-22,950.63,41.42,0.00,,Viaduto da Cruz,26,Vitoria Da Conquista,Cardoso,PE,Brasil,pago,2024-01-05
992d08cd-6b13-4617-a4cc-f24ce8ccf221,347.785.867-23,147.13,36.57,0.00,,Recanto de Cunha,6,Vila Formosa,Barros de Azevedo,AP,Brasil,entregue,2025-02-04
16c80669-2cd3-44a5-b258-2ba1604e1740,040.038.489-34,1382.23,86.67,265.17,CUPOM6E5FB91F,Largo Martins,256,Mariquinhas,Pastor,PR,Brasil,pago,2024-12-30
a0ccd361-f6f2-4c60-9623-d7dfe3f79ae1,053.576.182-45,456.08,92.48,0.00,,Trecho Anthony Rios,958,Glória,Marques,PB,Brasil,entregue,2024-02-28
2bebf2fa-0172-497e-8e4b-4c7960db31a1,951.969.013-55,974.82,75.51,0.00,,Praia Fernanda Siqueira,45,São Marcos,Pimenta do Galho,SP,Brasil,enviado,2025-09-05
e2561a3b-5315-44be-a401-35b0f56e0c08,405.891.101-59,1743.29,88.94,0.00,,Lago Brayan Gonçalves,86,São Jorge 2ª Seção,Rios,PE,Brasil,pendente,2025-07-12
b7549b43-714f-43c2-a4cb-150143de3f60,937.940.920-18,1148.24,46.16,0.00,,Avenida Lorena Costela,41,Vila Nova,Sales de Minas,TO,Brasil,pago,2024-03-17
82dc537a-7335-49ac-a549-f54270be12a5,834.012.763-44,557.21,74.21,57.10,CUPOM262B9CC0,Vale Ribeiro,2,Liberdade,Peixoto,AL,Brasil,cancelado,2025-02-14
b902fe71-5bf6-4f57-856f-0c00752a9e31,773.842.978-59,932.65,46.31,166.83,CUPOM6F87B543,Condomínio João Gabriel Monteiro,2,Nova Suíça,Cavalcanti dos Dourados,SC,Brasil,pendente,2024-05-28
411d6257-b882-49a9-8142-0fc3e2ad2129,265.498.347-48,1707.11,20.51,0.00,,Passarela Jesus,5,Vila Copacabana,Sampaio,PB,Brasil,entregue,2025-07-08
4ed3bbdb-5b10-4488-bbe9-9e1180af08e5,187.542.649-79,64.12,37.95,0.00,,Feira Sales,71,Vila Piratininga,Pereira dos Dourados,AP,Brasil,cancelado,2024-10-03
7f5aaeba-932a-46d8-aa2c-c058fcd68a81,715.806.657-44,816.00,63.11,0.00,,Fazenda Laura Ferreira,94,Santo Agostinho,Nunes,PA,Brasil,cancelado,2024-01-22
042a7bf2-2cca-48fa-97dc-5e5f1e813b29,543.917.155-86,348.98,72.28,45.99,CUPOMC2DB5591,Esplanada de da Luz,6,Cinquentenário,Vieira de Minas,RS,Brasil,enviado,2024-11-29
2d0261b4-2014-4a38-b131-3e1bcec4e7ae,363.748.406-13,639.90,51.80,0.00,,Quadra Sousa,92,São João,Mendes das Pedras,GO,Brasil,entregue,2024-08-12
14d78b41-baaf-49d7-9f3f-ee6e3998d3e4,639.430.344-36,1286.39,23.84,0.00,,Viela de Fogaça,75,Vila Olhos D'água,Almeida da Prata,MS,Brasil,pago,2025-06-16
6938ff28-8434-4721-be54-e3bdcb3ecb12,182.503.369-77,1435.67,43.43,0.00,,Lagoa Borges,686,São Lucas,Fonseca Paulista,MT,Brasil,pago,2025-06-21
