id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
659f87d1-67f1-4efb-a224-342e5b3db68a,Ana Clara Rodrigues,2000-06-29,750.036.812-06,83770235,Freitas do Campo,MS,Brasil,F,61 9510 0038,75003681206@exemplo.com.br,2024-10-12
4942d1f5-87fa-4fd2-8036-95478f1b846c,Enzo Gabriel Cirino,1990-11-26,661.975.217-17,70070-843,Cirino do Galho,SC,Brasil,F,81 2735-5224,66197521717@exemplo.com.br,2025-03-11
cd5fccf6-4c64-4200-aea1-04e77d763283,Srta. Marina Nascimento,1976-03-01,717.509.405-35,59151-845,da Mota da Prata,GO,Brasil,M,(071) 5533-1862,71750940535@exemplo.com.br,2025-08-23
78423e9b-a7d0-4ffe-b1c2-569caa4d5c20,Melina Câmara,1983-02-13,066.129.508-23,51339806,Nogueira,BA,Brasil,M,+55 (081) 1337 5232,06612950823@exemplo.com.br,2024-10-30
a5183ed2-5e86-4266-baaa-9bd333b0e4c1,Srta. Clarice Farias,2004-05-18,717.545.435-04,39455861,Alves de Borges,CE,Brasil,M,(011) 1517 9438,71754543504@exemplo.com.br,2025-03-25
7073768f-da78-411a-8d3f-1f037ea60ba8,Raquel Farias,2002-08-20,336.126.059-24,60700-820,Lopes Alegre,RR,Brasil,M,71 0904 2217,33612605924@exemplo.com.br,2025-06-15
e3ab6307-cb55-4dea-b0de-ef8f1056fe0a,Mariah Moreira,1951-08-07,768.357.918-67,19084-169,Mendonça de Brito,PE,Brasil,F,+55 31 6958 8689,76835791867@exemplo.com.br,2024-03-07
96ba16ef-49af-4f8f-8c7e-b593307e29bf,João Guilherme da Costa,1952-08-06,976.424.660-47,32780045,Novaes de Pimenta,RO,Brasil,F,41 6350-4750,97642466047@exemplo.com.br,2024-06-16
0b9e1a73-f161-45e2-bec4-88120b699e0c,Marcela Pires,1997-02-17,611.759.765-75,14717621,Pimenta,MT,Brasil,M,+55 (071) 5552-9662,61175976575@exemplo.com.br,2024-03-28
1e11323e-2a81-4441-8c4f-6f452b9788e7,Arthur Gabriel Vargas,1943-02-09,112.266.493-17,06329-764,Castro,MT,Brasil,M,+55 71 5953-6733,11226649317@exemplo.com.br,2025-07-08
89af8b2c-e235-4bba-94ec-d044b85565a7,Enzo Cunha,1975-02-12,479.018.931-60,54595456,Moraes de da Luz,PA,Brasil,M,(081) 1206 6480,47901893160@exemplo.com.br,2025-09-08
6a406513-8872-48d9-8eed-cd305e6b237f,Srta. Ana Sophia Barbosa,1973-02-18,699.173.818-00,10561908,Brito das Pedras,SC,Brasil,F,+55 (041) 7962 9818,69917381800@exemplo.com.br,2024-06-08
73aa0687-5950-4cb7-9872-d238a4ed78ca,Enzo Gabriel Carvalho,1985-05-17,549.503.830-35,50901-260,da Rosa,PA,Brasil,M,(011) 7137-9074,54950383035@exemplo.com.br,2024-04-19
922c4335-a089-48ca-90b7-70c9f1faeefe,Vitor Hugo Jesus,1963-01-16,742.671.253-82,23456652,Barbosa de Freitas,PA,Brasil,M,0500-426-1187,74267125382@exemplo.com.br,2024-11-07
61b8ef9f-245d-4558-a312-37e9deb3c0bf,Raul da Conceição,1953-10-22,497.044.617-40,54750486,Ferreira do Sul,PE,Brasil,F,(081) 5448 6961,49704461740@exemplo.com.br,2024-03-08
bdf3c040-52f2-4a05-a148-fb02ecb54121,Lorenzo Viana,1968-04-25,795.430.499-56,86412593,Rios,PB,Brasil,F,(081) 8619 6140,79543049956@exemplo.com.br,2025-05-13
8dd9758c-a563-4e7c-bd5c-ba53ba2adf9f,Alana Fogaça,1997-05-13,539.008.855-68,81023-289,da Mata de Marques,PI,Brasil,M,(021) 4382 1568,53900885568@exemplo.com.br,2024-11-05
fbe20280-d72e-4cc8-b9e7-4d16018ba545,Fernando Brito,1948-12-30,572.063.739-23,68405153,Castro de Souza,RJ,Brasil,M,71 5117-6482,57206373923@exemplo.com.br,2025-05-12
d157708c-5e76-4fba-837f-01c94ab1817d,Pedro Henrique Sá,1998-06-24,702.228.543-72,64419-483,da Costa de Sales,PR,Brasil,F,+55 31 8940-1927,70222854372@exemplo.com.br,2025-05-24
281e4598-8ab2-46c1-b8fa-b7edfe02ce3d,Maria Isis Gomes,2004-12-17,459.338.358-06,58514321,Rezende,PR,Brasil,F,+55 61 8441 3536,45933835806@exemplo.com.br,2023-11-26
4cd0cf89-eb82-43b4-89f0-f25755db2502,Srta. Olívia da Paz,2006-03-16,811.054.583-93,74912-830,Moraes,ES,Brasil,F,+55 (084) 8223 9130,81105458393@exemplo.com.br,2024-07-30
a6dca660-41e8-4046-99e1-3b8cd18aadb7,Mariana Brito,1953-08-24,840.216.447-86,51215940,da Cunha,CE,Brasil,F,(021) 4698 0060,84021644786@exemplo.com.br,2025-04-02
4adceb31-38ff-4be9-bf80-6b12fd55e779,João Lucas Novais,1985-12-05,155.498.838-66,70074-714,Aparecida do Amparo,AP,Brasil,M,41 0932 7782,15549883866@exemplo.com.br,2025-05-16
3adcddb7-e946-4248-91ea-6a872f589d71,Mariah Fogaça,1979-08-04,827.425.772-13,38964-980,Pastor,SP,Brasil,M,+55 (011) 7468 8477,82742577213@exemplo.com.br,2024-03-02
3166f423-f9ba-4871-95c6-3c33fe3da86c,Joana Rocha,1969-10-23,804.602.470-83,95241244,Andrade Alegre,GO,Brasil,M,0500 841 2017,80460247083@exemplo.com.br,2023-11-25
22466ee0-3acd-45c1-ae32-f7f4913bb217,Sra. Ester Guerra,1957-09-23,709.944.220-49,29261-840,Pinto de Dias,SE,Brasil,F,+55 71 6324 0736,70994422049@exemplo.com.br,2024-12-09
294e42f2-82eb-4207-b1b5-23ddb3811841,Bernardo Novais,1977-10-10,016.949.475-18,84488020,Barros,RO,Brasil,F,+55 (084) 4837 5471,01694947518@exemplo.com.br,2024-10-15
6c10671f-20eb-4861-aba3-9d782209a461,Cecilia Silveira,1936-10-18,736.458.472-67,09909-101,Novaes,BA,Brasil,M,+55 (084) 9091-9490,73645847267@exemplo.com.br,2025-01-29
c324d869-3eba-456c-bb16-3da40e68e9f5,Ian Barros,1956-11-27,751.410.073-05,72455-366,Machado Grande,RO,Brasil,F,+55 71 2881-8117,75141007305@exemplo.com.br,2024-10-07
f9a305b5-782c-4c6d-963f-22071dd55346,Mathias Costela,1959-06-25,570.784.785-29,09923-519,Porto,MS,Brasil,F,+55 21 3147-1457,57078478529@exemplo.com.br,2024-03-30
3c8134d2-77d0-4ac9-be0e-5efb343bd1f7,Fernando da Mota,1993-12-26,033.191.592-70,80179-957,Castro,MT,Brasil,M,+55 (041) 3724-3360,03319159270@exemplo.com.br,2025-05-23
e169143d-003e-4cb8-a640-78d4324d6b28,Dr. João Sá,1956-12-10,630.945.210-82,83559-000,Ferreira,GO,Brasil,F,84 1571-2881,63094521082@exemplo.com.br,2024-09-18
942d70ba-f930-4feb-ae6b-77840ba0fc30,Felipe Barbosa,1989-07-05,479.667.921-30,25532-760,Costela da Serra,AP,Brasil,F,(071) 3648 3995,47966792130@exemplo.com.br,2024-07-23
a76be8f4-7b21-48b3-b56e-d930292ae2aa,Dr. Rael Sampaio,1955-07-07,986.677.825-23,33667-721,Siqueira do Amparo,MT,Brasil,F,+55 (041) 7763 9288,98667782523@exemplo.com.br,2024-10-16
bd567f8e-4f95-4a22-b2b7-e0917364694b,Manuella Cirino,1942-11-16,673.549.570-61,86066-931,Dias,MS,Brasil,F,+55 (061) 1214-9779,67354957061@exemplo.com.br,2025-05-19
e5d23fe5-4375-45b8-8794-d39f67ba6913,Clara Silveira,1977-07-26,095.288.489-19,29532-669,Pastor da Mata,GO,Brasil,M,(071) 9876-5273,09528848919@exemplo.com.br,2024-10-20
6cca27d1-3c53-4157-923a-85eaafd14b02,Srta. Maria Helena Farias,1995-11-09,632.927.458-26,13161456,Montenegro da Prata,MA,Brasil,F,(041) 8957 9982,63292745826@exemplo.com.br,2024-08-25
e80279ea-89be-4427-95c1-851a363b4198,Olivia Fogaça,1981-05-26,105.954.438-26,51958145,Moraes de da Costa,PE,Brasil,M,61 0686-1909,10595443826@exemplo.com.br,2025-08-12
1688a379-8396-40d0-9c8b-7aba77b8be56,Marina Cavalcanti,1973-09-19,409.908.814-30,61202939,da Rocha dos Dourados,TO,Brasil,F,+55 84 5309-8671,40990881430@exemplo.com.br,2025-07-22
2bca7981-6b57-45b4-8d25-3510531bc48e,Gustavo Henrique da Mota,1938-08-28,880.845.280-16,50995554,Vieira,PA,Brasil,M,+55 (071) 2463 7029,88084528016@exemplo.com.br,2025-08-01
61b4a26e-0f12-4617-871e-9e553c9e7752,Nathan Caldeira,1989-06-27,058.699.556-18,56259-475,Mendonça,SP,Brasil,M,+55 (061) 3417-0986,05869955618@exemplo.com.br,2024-02-16
38a4c9bd-791e-47fd-afe7-995751a13b10,Théo da Costa,1980-01-18,936.563.860-85,88737574,Barros Alegre,MG,Brasil,F,21 2214 7368,93656386085@exemplo.com.br,2025-04-17
4b67413c-8351-48f8-9abd-4e94dc48868f,Ana Clara Pacheco,1948-06-26,613.559.516-12,44726844,Cirino,MG,Brasil,F,(071) 0664-7408,61355951612@exemplo.com.br,2024-08-08
fb1dedf3-e907-4e12-b0be-5fdeb89cc91d,Sr. Renan Freitas,1971-09-05,984.334.326-82,12023-238,Santos,MA,Brasil,F,(061) 3183-2067,98433432682@exemplo.com.br,2024-05-19
26201d51-a436-4dd5-b72a-75c876a6cab6,Maysa Vasconcelos,1990-12-21,371.528.667-87,40443532,Guerra,MT,Brasil,F,(011) 0913-6579,37152866787@exemplo.com.br,2024-06-23
43ddb0bd-3e42-4bf2-8919-7776d05eeba4,Ana Julia Campos,1960-02-11,364.071.095-64,28175739,Cardoso,SP,Brasil,F,+55 (021) 0589 9538,36407109564@exemplo.com.br,2025-09-25
434a10f3-dfb4-49ff-bff9-84a24cc49f2c,Matheus Cavalcante,1966-06-03,818.570.438-50,85882258,Lima da Prata,RO,Brasil,M,(051) 5717-2329,81857043850@exemplo.com.br,2024-04-25
b06c3de8-5fde-4cac-a1cb-53cc123d5097,Caroline Nascimento,1966-02-18,536.707.197-47,78554-397,Aragão,TO,Brasil,M,+55 84 7107-1527,53670719747@exemplo.com.br,2024-02-19
3fcd9550-e3be-4bb4-b303-f052254805a2,Heitor Gonçalves,1942-04-19,974.321.987-86,99724241,da Cruz,SP,Brasil,M,61 4455-9174,97432198786@exemplo.com.br,2023-10-09
e137f8f0-ca3d-4b13-b74b-703c35fba247,Enrico Gonçalves,1951-12-08,725.808.146-88,34790851,Camargo,SC,Brasil,M,(081) 4453 5668,72580814688@exemplo.com.br,2024-12-14
4be925d1-67e8-48d2-a5fa-fb93bb838e30,Sra. Maria Julia Silva,1947-08-13,545.671.127-14,73277-129,Moura,RS,Brasil,F,+55 21 7569-5493,54567112714@exemplo.com.br,2024-09-05
fc009791-6471-41b4-b64b-4913364a76e0,Dr. Theo Santos,1956-11-29,757.946.682-44,03177723,Monteiro,AL,Brasil,F,(061) 1396-6080,75794668244@exemplo.com.br,2024-04-05
dfb8c54c-dcf3-41a1-bd2e-1ad12acbd89c,Srta. Emanuelly Cavalcanti,1979-08-11,488.529.193-43,77840387,Alves,MT,Brasil,F,+55 (081) 9617-5245,48852919343@exemplo.com.br,2025-05-26
bd262644-52e4-4307-a3b9-45bb8ded616e,Alice Novaes,1942-09-09,562.795.467-76,87883-445,Farias Verde,PB,Brasil,M,+55 (081) 1682 1379,56279546776@exemplo.com.br,2025-04-23
14cf651a-1d8f-41d4-8cab-43e7378da96a,Leonardo Vargas,2000-09-04,191.291.882-42,50406291,da Costa do Campo,MT,Brasil,F,+55 31 8932-6315,19129188242@exemplo.com.br,2024-12-20
7d92fdd0-3a26-40ed-9f0b-b6cacd994841,Dr. Heitor da Costa,1941-03-02,937.167.325-76,85555-104,Novaes,RO,Brasil,F,+55 (081) 0771 4767,93716732576@exemplo.com.br,2023-12-16
e58f5cfd-14d4-4391-970d-94c8583ffbc6,Dr. Leandro Castro,1970-01-28,221.417.136-21,63902-551,Câmara dos Dourados,MG,Brasil,M,+55 71 3829 1727,22141713621@exemplo.com.br,2024-11-16
334836a6-f975-4cc5-ab8d-e331caa0632b,Cauã Pastor,1987-08-26,833.733.347-44,25948253,Rocha,SP,Brasil,M,(081) 8663 1732,83373334744@exemplo.com.br,2023-11-01
bef5cc58-f028-4613-b8c1-0b6036fafa38,Rafaela Costela,1986-08-07,602.843.806-00,52378835,Montenegro do Norte,RR,Brasil,M,(021) 2477-0839,60284380600@exemplo.com.br,2025-07-30
2c41e532-1c8c-4d4e-8c99-eea8f0274c4c,Ana Sophia Machado,1998-03-09,902.540.058-61,92298-663,da Rocha de Lopes,RS,Brasil,M,+55 84 8876-4826,90254005861@exemplo.com.br,2024-04-09
c7b2193f-5982-42a1-85a5-50921db84b97,Pedro Lucas Borges,1982-06-05,177.938.887-63,90997-858,Ribeiro Verde,PR,Brasil,M,31 7180 0781,17793888763@exemplo.com.br,2025-01-22
3061a153-7371-47dc-8bb6-3f396580a93d,Maria Luísa Rezende,1985-07-23,404.559.410-13,05078-469,Peixoto,MA,Brasil,F,84 7237-7433,40455941013@exemplo.com.br,2025-03-30
bc604a09-eae7-4062-a58a-7699c169c079,Augusto da Cunha,1952-09-04,764.742.632-54,41572529,Abreu,ES,Brasil,M,+55 21 2063 9141,76474263254@exemplo.com.br,2023-12-15
63dc8e3b-4b4f-48c6-98f3-00e7ce7b7fee,Heloísa Duarte,1954-07-11,923.842.016-58,03363727,Azevedo do Sul,MS,Brasil,F,61 3032 3690,92384201658@exemplo.com.br,2024-06-08
fc55c11c-0cd5-4280-8a0f-9334ef0f6a37,Sr. João Lucas Moura,1947-01-12,170.335.372-29,99996-800,Fernandes,SE,Brasil,M,+55 (051) 3014-2374,17033537229@exemplo.com.br,2024-12-02
f962a98f-1cd5-4a22-b11d-7cb3cfd5b16a,Vitor Gabriel Moura,1950-11-26,928.198.890-82,04836-630,Macedo,PB,Brasil,F,+55 31 0941-2933,92819889082@exemplo.com.br,2023-11-15
1fc1cdf2-f9e7-4748-95ff-aa97ea909038,Ana Laura Casa Grande,1960-09-27,655.936.122-55,02523-118,Vargas Paulista,PR,Brasil,F,11 8575 8368,65593612255@exemplo.com.br,2024-03-14
23c18ee0-65d9-4172-9f75-68fe3c5d71c8,Maria Eduarda da Luz,1981-11-25,432.558.733-69,50643450,Rezende,PB,Brasil,F,+55 (061) 1842-9171,43255873369@exemplo.com.br,2024-12-13
90a66e15-1ea2-45eb-a09f-a4f1529089c0,Heloísa Garcia,1957-04-29,833.281.698-20,90686-794,Siqueira,CE,Brasil,M,0500-051-4256,83328169820@exemplo.com.br,2024-01-06
a827ac97-a703-442b-b7d9-194e26c831c3,Luigi Gonçalves,1995-10-11,008.088.144-69,11201-860,Porto do Campo,AC,Brasil,F,+55 (051) 7062-2510,00808814469@exemplo.com.br,2023-12-22
e76bc436-fd2e-45c7-b464-61c609c55b21,Dra. Maria Laura Novaes,2004-10-22,280.935.929-03,99937-857,Porto,ES,Brasil,F,+55 (081) 7836 3775,28093592903@exemplo.com.br,2024-08-27
5d952577-9de9-4280-b3d5-87d8ebb491eb,Bernardo Souza,1988-07-30,838.088.995-92,28958197,Duarte,MA,Brasil,F,0800-743-5393,83808899592@exemplo.com.br,2024-07-04
f35ea953-75d5-4162-bb21-cbd61444156c,Srta. Ana Lívia Rodrigues,1971-12-14,533.607.485-32,42917-497,Ribeiro,MS,Brasil,M,+55 61 3282 3818,53360748532@exemplo.com.br,2024-02-29
e0cc0356-1402-4978-89c5-0b15164d95bb,Sr. Matheus Aparecida,1993-11-26,321.973.126-99,89808779,Melo Verde,MS,Brasil,F,+55 21 8218-4716,32197312699@exemplo.com.br,2024-07-10
8d878267-a247-44e8-9da8-a16c017dfa81,Alícia Ribeiro,1971-07-30,613.933.999-23,05429-811,Novaes,RO,Brasil,F,81 6220-2456,61393399923@exemplo.com.br,2024-03-15
9b9ce255-2ca5-4679-84dc-a09fe4c7d7b6,Dr. Leandro Novais,2004-01-15,432.680.792-49,44884-167,da Costa da Praia,MT,Brasil,M,0300 466 6770,43268079249@exemplo.com.br,2025-04-28
fbb87e62-1ca8-4209-aba3-51118ff46b75,Bento Montenegro,1965-05-09,949.272.167-34,17320-325,Pacheco,SE,Brasil,M,+55 81 7441 7619,94927216734@exemplo.com.br,2024-06-07
8f109a72-c987-464f-939f-efc01a8dc359,Hadassa Silva,1940-11-10,193.701.553-31,80586-689,Almeida,CE,Brasil,F,41 4131-3711,19370155331@exemplo.com.br,2023-11-13
3a40dcc4-faf4-449d-9ed6-830f4e18da95,Ana Vitória Almeida,1978-02-15,438.515.593-40,99009-650,Barbosa da Praia,SC,Brasil,M,11 2437-5135,43851559340@exemplo.com.br,2024-05-02
abfae0ac-4b0c-4546-b23e-4dc32de71ab6,Pietra Vieira,1968-12-24,354.067.557-29,34858512,Abreu,AC,Brasil,F,+55 (081) 2953 2847,35406755729@exemplo.com.br,2024-04-02
b76ebaae-f23b-44ce-9250-6ae1d59d0e65,Mateus Campos,1962-12-06,252.462.916-78,44203039,da Mata,RR,Brasil,F,+55 (021) 6925-9123,25246291678@exemplo.com.br,2024-04-10
088d8924-d053-4451-8de5-35293d06c882,Dra. Nicole Porto,1957-07-07,435.787.785-31,63172-332,Gonçalves do Galho,ES,Brasil,F,51 3024 9611,43578778531@exemplo.com.br,2025-08-19
04239e2a-7db1-4e24-ae37-ed92234d31b0,Anna Liz Silva,1972-09-25,247.688.174-12,25409869,Costa Grande,PB,Brasil,M,+55 84 6082 5350,24768817412@exemplo.com.br,2025-06-14
946f58a5-860a-40a4-8cb0-8efe6fba2f6b,Luan Melo,1945-12-11,670.562.349-56,80438314,da Cruz,PE,Brasil,M,0300-008-9961,67056234956@exemplo.com.br,2024-08-28
9dfcafc6-e523-4049-97a6-88d74a486924,Hellena Moraes,1937-07-12,163.301.205-73,48022-540,Cunha,PR,Brasil,F,+55 (081) 3396 5183,16330120573@exemplo.com.br,2025-09-24
14c41121-11d3-4631-88d9-7534238e0a2e,Dra. Sarah Costela,1992-07-04,005.000.434-94,14060636,Sá de Minas,MA,Brasil,F,(031) 9286-6147,00500043494@exemplo.com.br,2023-10-12
c34751a4-79fd-42e1-950b-845386d207cf,Thiago Cavalcanti,2003-10-15,706.530.169-71,57456-935,Ribeiro Alegre,GO,Brasil,M,(021) 9428 6982,70653016971@exemplo.com.br,2023-10-23
39190d53-5ac5-4229-a4a6-9b83b68ce52d,Benjamim Gonçalves,2006-03-14,163.081.653-11,36498-103,Cassiano,MT,Brasil,F,(021) 6689 4653,16308165311@exemplo.com.br,2025-05-17
ba587515-dc22-4f71-a8da-805b15388160,Agatha Martins,1976-12-09,698.670.539-20,82468-361,Fogaça,GO,Brasil,F,+55 (041) 6619 5268,69867053920@exemplo.com.br,2024-02-17
c3ac4447-76e9-4005-ad02-709194421618,Caio Martins,1939-07-29,231.268.854-79,57563731,Cardoso,RJ,Brasil,F,+55 (061) 0235 7815,23126885479@exemplo.com.br,2024-04-09
3bce1072-bf2d-4d85-8c05-2362cb86bf1e,Maria Fernanda Costela,1943-01-08,200.018.641-51,46308-570,Vasconcelos do Campo,RS,Brasil,F,84 9095-4952,20001864151@exemplo.com.br,2024-09-04
1664b966-5ccc-453f-8ab6-beb9bfd906aa,Noah da Costa,1958-10-13,935.899.278-91,89420074,Albuquerque das Flores,AL,Brasil,M,(061) 1186-2909,93589927891@exemplo.com.br,2024-10-16
3bc58e6c-2e2a-4d83-9778-9f319a29d340,Benjamim Rodrigues,2004-06-02,188.750.856-21,80936299,Souza,AM,Brasil,M,(061) 3810-6386,18875085621@exemplo.com.br,2025-08-29
f368806b-e228-47bf-ab8f-e938f0bb78b0,Vitor Gabriel Borges,1966-11-16,544.218.656-30,54431-833,Pimenta Grande,PI,Brasil,M,61 6457 0336,54421865630@exemplo.com.br,2025-01-17
d892d178-8e7b-4b1b-9f8d-79ba800dce95,Carolina Mendes,1958-12-15,133.243.718-12,11214102,Vasconcelos,PB,Brasil,F,+55 (041) 0455-2991,13324371812@exemplo.com.br,2025-09-23
d57b5b62-fe0b-4812-b20a-ad170540ec9e,Leonardo Ramos,1964-09-02,956.060.589-94,96031-529,Porto de Guerra,AL,Brasil,M,41 7644 2635,95606058994@exemplo.com.br,2025-01-13
b07468ae-9d46-4735-9d47-3dee4e2578e7,Caroline Cirino,1943-08-18,870.940.474-26,12190878,da Rocha,SC,Brasil,F,84 8125-4326,87094047426@exemplo.com.br,2025-03-17
ab01cb31-64ff-4ea0-ac5e-3a1e33eff503,Kaique Montenegro,1987-07-04,986.727.088-48,15960-457,Jesus,AC,Brasil,M,+55 11 3645 6877,98672708848@exemplo.com.br,2024-05-24
16e16d23-7896-416f-8d50-d28f3893da81,Sra. Hellena Carvalho,1944-08-30,924.414.695-41,33349836,da Rocha,DF,Brasil,F,+55 31 6047 1083,92441469541@exemplo.com.br,2023-11-08
ce5e5e04-3be4-49f3-a976-46e1effef513,Juliana Castro,1940-07-05,182.985.354-93,60309662,Pastor,MT,Brasil,M,(081) 2928 0422,18298535493@exemplo.com.br,2025-06-28
84865277-363d-4f4a-ae21-76d792e795c9,Sara Brito,1943-01-08,387.643.060-72,67326639,da Paz,SP,Brasil,F,(081) 4307-5885,38764306072@exemplo.com.br,2025-04-21
e0e3faaa-4e35-470c-b805-ce48dbad366a,Francisco Teixeira,1974-12-16,519.856.816-65,56896657,Jesus dos Dourados,AM,Brasil,M,(081) 9732 5305,51985681665@exemplo.com.br,2025-02-13
da942976-0931-47b1-ac14-bc4113777081,Ana Freitas,1980-05-24,633.353.938-32,64358-308,Viana Alegre,MA,Brasil,M,+55 31 0339-4236,63335393832@exemplo.com.br,2025-03-09
9915099d-e500-4ce1-a20c-17bfc4064574,Sabrina Abreu,1966-12-08,836.604.871-14,92259381,da Costa de Goiás,AM,Brasil,M,51 2329 9853,83660487114@exemplo.com.br,2025-04-26
63f5225d-8307-4ff1-8572-6c670a36db21,Cecilia Barbosa,1935-12-20,096.959.770-85,60708-896,Cavalcanti,PE,Brasil,M,+55 51 3444 5523,09695977085@exemplo.com.br,2025-06-02
c2c883af-cd4c-40e9-8d7a-9042e8f4ff24,Isaque da Costa,1948-02-25,038.123.807-62,42984452,Duarte,AL,Brasil,F,0500 964 1496,03812380762@exemplo.com.br,2024-06-06
e780463c-32ed-4fbf-a37e-e91c17dc8629,Caroline das Neves,1980-10-25,955.682.719-01,93975-488,Gomes Alegre,AC,Brasil,M,84 4784 3728,95568271901@exemplo.com.br,2025-08-16
ca10d6cc-48d8-4cd1-ad5a-938f53601222,Juan Mendes,2003-04-27,657.900.655-48,62038-885,da Paz,AP,Brasil,M,31 2722-9256,65790065548@exemplo.com.br,2024-02-01
45df5ce7-7c0f-4a0e-b7b1-d0dcc81a5597,Eloah Silva,1992-08-13,596.484.261-50,53768771,Pacheco de Barros,ES,Brasil,M,+55 (061) 4369 7588,59648426150@exemplo.com.br,2025-08-18
dc86439c-a784-4fe5-a0e4-45f22f069b5a,Davi Lucca Machado,1971-03-29,595.131.079-38,69951-892,da Cunha,ES,Brasil,F,0900 680 6022,59513107938@exemplo.com.br,2025-02-14
4a27bca1-8181-460e-8da5-f5b7e86da43a,Dra. Eloah Abreu,1944-03-24,674.660.183-11,43678591,Carvalho,MG,Brasil,F,(081) 1582 5240,67466018311@exemplo.com.br,2024-03-19
f373dd66-816e-4422-9b0d-bb05e3e1265a,Dr. Luiz Gustavo Peixoto,1936-11-19,444.332.372-14,48619157,Aparecida,RO,Brasil,F,84 9803 7562,44433237214@exemplo.com.br,2025-02-16
ecd9cfd7-c463-4464-bbc2-02c255a5bed9,Srta. Ana Cecília Machado,1981-01-19,404.229.441-51,99989217,Azevedo do Campo,RR,Brasil,F,+55 81 3725-4571,40422944151@exemplo.com.br,2024-10-03
c7866675-27ee-4952-a6e7-e6d463f15ee4,Dra. Ana Beatriz Gonçalves,1966-05-09,029.699.538-54,58322736,Rezende,RJ,Brasil,M,(041) 6592 5676,02969953854@exemplo.com.br,2024-07-21
da99c41d-2ee1-4fd0-8587-943499734440,Yasmin Melo,1953-02-03,726.623.626-97,12048-328,Sampaio Verde,RN,Brasil,F,61 7679 7105,72662362697@exemplo.com.br,2025-09-16
7bae7d53-03fb-43d9-8b41-64bd19ef33db,José Miguel Santos,2003-04-21,172.601.257-66,30365615,Nunes Verde,MG,Brasil,M,11 7908-5685,17260125766@exemplo.com.br,2025-08-07
582a1789-9d0f-449b-b324-0a49de72adda,Anthony Silva,1975-06-15,011.261.938-20,35227-672,da Mata de Oliveira,PI,Brasil,M,(071) 1917 8396,01126193820@exemplo.com.br,2025-04-05
1dbd0126-fd0d-4497-8074-aa5b0d35432c,Gabrielly Almeida,1966-04-28,732.290.320-67,79654987,Carvalho,MG,Brasil,F,+55 (011) 2490 7689,73229032067@exemplo.com.br,2025-05-08
9caac182-7808-4d48-abe6-29beaa5288b4,Isis Jesus,1948-01-10,948.644.621-73,58851-980,Novaes de Aragão,PB,Brasil,F,41 9613 9828,94864462173@exemplo.com.br,2025-07-05
9b34549b-730f-4593-bd89-fdb464230344,Dr. Lucas Fonseca,1942-01-21,107.033.015-60,65604791,Brito,AP,Brasil,M,+55 41 8251 0189,10703301560@exemplo.com.br,2025-01-29
4a3ba383-9901-437e-863d-efd5290ae70f,Lara Aragão,1962-12-15,788.923.527-90,47603-704,Nunes de Goiás,CE,Brasil,F,84 6991 8569,78892352790@exemplo.com.br,2025-05-03
f204a945-0329-4ef5-92cf-38c2480c69d9,Manuella Farias,1935-06-10,202.407.931-44,38157491,Pastor,SE,Brasil,M,+55 41 6508-0319,20240793144@exemplo.com.br,2024-06-04
e2c42467-6696-4791-b8c8-33c61adbb3ff,Caleb Teixeira,1996-04-09,707.446.866-36,18676-685,Duarte de Sá,GO,Brasil,F,(031) 9721-2556,70744686636@exemplo.com.br,2024-08-16
eed4bcd8-3536-4ce2-a25d-1f0dbf0617dd,Maria Flor Costela,1978-11-02,191.917.068-90,78710580,Oliveira de Lima,PI,Brasil,M,+55 (011) 0888-2344,19191706890@exemplo.com.br,2025-02-22
17c5feaa-7c2c-46b2-8799-608e0937755a,Eduarda Oliveira,1992-05-19,793.349.781-83,56103097,Aragão Grande,PA,Brasil,M,(011) 4280-5604,79334978183@exemplo.com.br,2025-09-19
34a4b760-4e40-4b64-82e7-f25b32ad9596,Ana Lívia da Conceição,1997-06-30,687.689.969-89,79364-141,Viana,AL,Brasil,F,(051) 5572-4138,68768996989@exemplo.com.br,2024-10-14
9625581f-9c76-432d-8be0-8e088b2097fc,Cecília Rezende,1953-11-18,707.217.191-52,65728198,Campos do Galho,MT,Brasil,F,(021) 4600-4890,70721719152@exemplo.com.br,2025-02-02
d4703ad7-93f2-46c1-825e-4437e8154596,Brenda Pacheco,1984-06-15,287.813.778-69,73115-418,Sousa,PB,Brasil,F,+55 (041) 1436 3775,28781377869@exemplo.com.br,2025-08-15
94ab5d9d-182f-4be4-a1ca-98c590d96a4c,Hadassa Albuquerque,1970-11-13,796.920.820-25,17722126,Melo do Galho,CE,Brasil,M,+55 (021) 2133 4598,79692082025@exemplo.com.br,2024-04-06
44712325-b0c8-4f69-bcb4-ac484e22c0f3,Pedro Lucas da Rosa,1975-12-21,835.800.068-43,67516-099,Melo da Serra,CE,Brasil,M,+55 84 9220 2185,83580006843@exemplo.com.br,2024-11-05
d7d5d3fd-8937-4310-bbbb-773adfcf938f,Maria Sophia Ramos,1967-03-27,579.378.642-28,35823-030,Gonçalves das Flores,CE,Brasil,F,11 3046-0004,57937864228@exemplo.com.br,2023-11-03
